Method,Name,Error,Occurrences
GET,/get_data/236,HTTPError('404 Client Error: NOT FOUND for url: /get_data/236'),23
GET,/get_data/276,HTTPError('404 Client Error: NOT FOUND for url: /get_data/276'),20
GET,/get_data/251,HTTPError('404 Client Error: NOT FOUND for url: /get_data/251'),31
GET,/get_data/303,HTTPError('404 Client Error: NOT FOUND for url: /get_data/303'),22
GET,/get_data/73,HTTPError('404 Client Error: NOT FOUND for url: /get_data/73'),4
GET,/get_data/114,HTTPError('404 Client Error: NOT FOUND for url: /get_data/114'),8
GET,/get_data/246,HTTPError('404 Client Error: NOT FOUND for url: /get_data/246'),21
GET,/get_data/75,HTTPError('404 Client Error: NOT FOUND for url: /get_data/75'),6
GET,/get_data/339,HTTPError('404 Client Error: NOT FOUND for url: /get_data/339'),22
GET,/get_data/374,HTTPError('404 Client Error: NOT FOUND for url: /get_data/374'),8
GET,/get_data/80,HTTPError('404 Client Error: NOT FOUND for url: /get_data/80'),4
GET,/get_data/87,HTTPError('404 Client Error: NOT FOUND for url: /get_data/87'),11
GET,/get_data/158,HTTPError('404 Client Error: NOT FOUND for url: /get_data/158'),11
GET,/get_data/122,HTTPError('404 Client Error: NOT FOUND for url: /get_data/122'),8
GET,/get_data/61,HTTPError('404 Client Error: NOT FOUND for url: /get_data/61'),3
GET,/get_data/86,HTTPError('404 Client Error: NOT FOUND for url: /get_data/86'),3
GET,/get_data/261,HTTPError('404 Client Error: NOT FOUND for url: /get_data/261'),19
GET,/get_data/332,HTTPError('404 Client Error: NOT FOUND for url: /get_data/332'),14
GET,/get_data/359,HTTPError('404 Client Error: NOT FOUND for url: /get_data/359'),15
GET,/get_data/71,HTTPError('404 Client Error: NOT FOUND for url: /get_data/71'),2
GET,/get_data/152,HTTPError('404 Client Error: NOT FOUND for url: /get_data/152'),9
GET,/get_data/308,HTTPError('404 Client Error: NOT FOUND for url: /get_data/308'),29
GET,/get_data/129,HTTPError('404 Client Error: NOT FOUND for url: /get_data/129'),12
GET,/get_data/399,HTTPError('404 Client Error: NOT FOUND for url: /get_data/399'),2
GET,/get_data/316,HTTPError('404 Client Error: NOT FOUND for url: /get_data/316'),19
