Method,Name,Error,Occurrences
GET,/get_data/114,HTTPError('404 Client Error: NOT FOUND for url: /get_data/114'),6
GET,/get_data/246,HTTPError('404 Client Error: NOT FOUND for url: /get_data/246'),21
GET,/get_data/75,HTTPError('404 Client Error: NOT FOUND for url: /get_data/75'),3
GET,/get_data/339,HTTPError('404 Client Error: NOT FOUND for url: /get_data/339'),25
GET,/get_data/374,HTTPError('404 Client Error: NOT FOUND for url: /get_data/374'),6
GET,/get_data/80,HTTPError('404 Client Error: NOT FOUND for url: /get_data/80'),5
GET,/get_data/87,HTTPError('404 Client Error: NOT FOUND for url: /get_data/87'),5
GET,/get_data/158,HTTPError('404 Client Error: NOT FOUND for url: /get_data/158'),17
GET,/get_data/122,HTTPError('404 Client Error: NOT FOUND for url: /get_data/122'),10
GET,/get_data/86,HTTPError('404 Client Error: NOT FOUND for url: /get_data/86'),5
GET,/get_data/261,HTTPError('404 Client Error: NOT FOUND for url: /get_data/261'),20
GET,/get_data/332,HTTPError('404 Client Error: NOT FOUND for url: /get_data/332'),22
GET,/get_data/359,HTTPError('404 Client Error: NOT FOUND for url: /get_data/359'),9
GET,/get_data/71,HTTPError('404 Client Error: NOT FOUND for url: /get_data/71'),3
GET,/get_data/152,HTTPError('404 Client Error: NOT FOUND for url: /get_data/152'),11
GET,/get_data/308,HTTPError('404 Client Error: NOT FOUND for url: /get_data/308'),21
GET,/get_data/129,HTTPError('404 Client Error: NOT FOUND for url: /get_data/129'),9
GET,/get_data/399,HTTPError('404 Client Error: NOT FOUND for url: /get_data/399'),1
GET,/get_data/316,HTTPError('404 Client Error: NOT FOUND for url: /get_data/316'),20
